timestamp,meid,cell_id,node_id,format,DRB_MeanActiveUeDl,DRB_PdcpSduDelayDl,RRU_PrbUsedDl,TB_TotNbrDlInitial_16Qam,TB_TotNbrDlInitial_64Qam,TB_TotNbrDlInitial_Qpsk,UE_DRB_BlerDl_UEID,UE_DRB_EstabSucc_5QI_UEID,UE_DRB_PdcpSduDelayDl_UEID,UE_DRB_RelActNbr_5QI_UEID,UE_DRB_UEThpDl_UEID,UE_HO_SrcCellQual_RS-SINR_UEID,UE_HO_TrgtCellQual_RS-SINR_UEID,UE_RRU_PrbUsedDl_UEID,UE_TB_TotNbrDlInitial_16Qam_UEID,UE_TB_TotNbrDlInitial_64Qam_UEID,UE_TB_TotNbrDlInitial_Qpsk_UEID
030303031,3,F1,,0.0,,11.071305,,,,,,,,,,,,,,,
2025-12-08T17:22:15.457989+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16196.869111,,,113,0,0,400
2025-12-08T17:22:15.458194+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:15.701496+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597679,,,,,,,,,,,,,,,
2025-12-08T17:22:15.701613+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:15.701678+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.195359,,,,,,,,
2025-12-08T17:22:15.906014+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:15.906117+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:15.906182+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:15.906432+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:15.906499+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:15.906558+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16194.310563,,,113,0,0,400
2025-12-08T17:22:16.113931+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597237,,,,,,,,,,,,,,,
2025-12-08T17:22:16.114106+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:16.114172+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.194473,,,,,,,,
2025-12-08T17:22:16.151550+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:16.151711+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.151981+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.152250+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:16.152389+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:16.152514+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16191.751411,,,113,0,0,400
2025-12-08T17:22:16.322458+00:00,gnb:131-133-31000000,unknown,2,F1,,5.59657,,,,,,,,,,,,,,,
2025-12-08T17:22:16.322568+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19314,,,,,,,,
2025-12-08T17:22:16.322630+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:16.360139+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:16.360559+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.360752+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.361154+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:16.361295+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:16.361414+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16189.202,,,113,0,0,400
2025-12-08T17:22:16.530809+00:00,gnb:131-133-31000000,unknown,2,F1,,5.600232,,,,,,,,,,,,,,,
2025-12-08T17:22:16.530913+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:16.530976+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.200464,,,,,,,,
2025-12-08T17:22:16.573262+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:16.573549+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.573677+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.573947+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:16.574083+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:16.574200+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16186.714228,,,113,0,0,400
2025-12-08T17:22:16.760648+00:00,gnb:131-133-31000000,unknown,2,F1,,5.595585,,,,,,,,,,,,,,,
2025-12-08T17:22:16.760751+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:16.760828+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19117,,,,,,,,
2025-12-08T17:22:16.962155+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:16.962271+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.962340+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:16.962514+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:16.962579+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:16.962641+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16184.210278,,,113,0,0,400
2025-12-08T17:22:17.170459+00:00,gnb:131-133-31000000,unknown,2,F1,,5.59923,,,,,,,,,,,,,,,
2025-12-08T17:22:17.170642+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19846,,,,,,,,
2025-12-08T17:22:17.170771+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:17.209716+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:17.209873+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.209944+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.210120+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:17.210185+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:17.210244+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16181.767016,,,113,0,0,400
2025-12-08T17:22:17.378523+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597579,,,,,,,,,,,,,,,
2025-12-08T17:22:17.378629+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:17.378692+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.195159,,,,,,,,
2025-12-08T17:22:17.413829+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:17.413960+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.414028+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.414201+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:17.414266+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16179.343856,,,113,0,0,400
2025-12-08T17:22:17.414328+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:17.586104+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597137,,,,,,,,,,,,,,,
2025-12-08T17:22:17.586206+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.194273,,,,,,,,
2025-12-08T17:22:17.586273+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:17.621775+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:17.622049+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.622409+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.622681+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:17.622846+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16176.918901,,,113,0,0,400
2025-12-08T17:22:17.622920+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:17.795038+00:00,gnb:131-133-31000000,unknown,2,F1,,5.59647,,,,,,,,,,,,,,,
2025-12-08T17:22:17.795157+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19294,,,,,,,,
2025-12-08T17:22:17.795230+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:17.837423+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:17.837527+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.837596+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:17.837789+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:17.837880+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:17.837968+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16174.502244,,,113,0,0,400
2025-12-08T17:22:18.037186+00:00,gnb:131-133-31000000,unknown,2,F1,,5.600132,,,,,,,,,,,,,,,
2025-12-08T17:22:18.037294+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.200264,,,,,,,,
2025-12-08T17:22:18.037368+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:18.243576+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:18.243691+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.243757+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.244522+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:18.244601+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16172.144449,,,113,0,0,400
2025-12-08T17:22:18.244663+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:18.450043+00:00,gnb:131-133-31000000,unknown,2,F1,,5.595568,,,,,,,,,,,,,,,
2025-12-08T17:22:18.450153+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:18.450219+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.191136,,,,,,,,
2025-12-08T17:22:18.485198+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:18.485340+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.485413+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.485713+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:18.485796+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16169.769755,,,113,0,0,400
2025-12-08T17:22:18.485859+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:18.659135+00:00,gnb:131-133-31000000,unknown,2,F1,,5.59923,,,,,,,,,,,,,,,
2025-12-08T17:22:18.659296+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19846,,,,,,,,
2025-12-08T17:22:18.659586+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:18.659768+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:18.659835+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.659891+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.660028+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:18.660086+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:18.660141+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16167.453051,,,113,0,0,400
2025-12-08T17:22:18.867178+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597579,,,,,,,,,,,,,,,
2025-12-08T17:22:18.867355+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.195159,,,,,,,,
2025-12-08T17:22:18.867548+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:18.914421+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:18.914563+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.914637+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:18.914865+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:18.914933+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16165.15483,,,113,0,0,400
2025-12-08T17:22:18.914999+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:19.080527+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597137,,,,,,,,,,,,,,,
2025-12-08T17:22:19.080636+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:19.080696+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.194273,,,,,,,,
2025-12-08T17:22:19.282046+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:19.282154+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.282219+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.282384+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:19.282446+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:19.282513+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16162.853778,,,113,0,0,400
2025-12-08T17:22:19.490759+00:00,gnb:131-133-31000000,unknown,2,F1,,5.596387,,,,,,,,,,,,,,,
2025-12-08T17:22:19.490867+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:19.490934+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.192774,,,,,,,,
2025-12-08T17:22:19.491091+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:19.491154+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.491210+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.491346+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:19.491429+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16160.559741,,,113,0,0,400
2025-12-08T17:22:19.491495+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:19.698609+00:00,gnb:131-133-31000000,unknown,2,F1,,5.600032,,,,,,,,,,,,,,,
2025-12-08T17:22:19.698747+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:19.698828+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.200064,,,,,,,,
2025-12-08T17:22:19.736678+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:19.736866+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.736936+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.737149+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:19.737221+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:19.737287+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16158.32202,,,113,0,0,400
2025-12-08T17:22:19.914170+00:00,gnb:131-133-31000000,unknown,2,F1,,5.595468,,,,,,,,,,,,,,,
2025-12-08T17:22:19.914291+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:19.914420+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.190936,,,,,,,,
2025-12-08T17:22:19.951865+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:19.951986+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.952052+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:19.952224+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:19.952288+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:19.952354+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16156.066799,,,113,0,0,400
2025-12-08T17:22:20.174214+00:00,gnb:131-133-31000000,unknown,2,F1,,5.59913,,,,,,,,,,,,,,,
2025-12-08T17:22:20.174318+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:20.174380+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19826,,,,,,,,
2025-12-08T17:22:20.378927+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:20.379041+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:20.379110+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:20.380893+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:20.380985+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16153.867089,,,113,0,0,400
2025-12-08T17:22:20.381056+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:20.458031+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597479,,,,,,,,,,,,,,,
2025-12-08T17:22:20.458237+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:20.458335+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.194959,,,,,,,,
2025-12-08T17:22:20.503277+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:20.503374+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:20.503442+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:20.503605+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:20.503671+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:20.503730+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16151.684408,,,113,0,0,400
2025-12-08T17:22:20.695994+00:00,gnb:131-133-31000000,unknown,2,F1,,5.597037,,,,,,,,,,,,,,,
2025-12-08T17:22:20.696105+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:20.696167+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.194073,,,,,,,,
2025-12-08T17:22:20.898347+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:20.898499+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:20.898565+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:20.898842+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:20.898915+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:20.898977+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16149.497989,,,113,0,0,400
2025-12-08T17:22:21.106449+00:00,gnb:131-133-31000000,unknown,2,F1,,5.59637,,,,,,,,,,,,,,,
2025-12-08T17:22:21.106555+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:21.106616+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.19274,,,,,,,,
2025-12-08T17:22:21.106774+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:21.106840+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:21.106899+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:21.142099+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:21.142297+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16147.317447,,,113,0,0,400
2025-12-08T17:22:21.142397+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:21.315004+00:00,gnb:131-133-31000000,unknown,2,F1,,5.600032,,,,,,,,,,,,,,,
2025-12-08T17:22:21.315286+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:21.315390+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.200064,,,,,,,,
2025-12-08T17:22:21.351125+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:21.351239+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:21.351307+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:21.351466+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
2025-12-08T17:22:21.351530+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,16145.190875,,,113,0,0,400
2025-12-08T17:22:21.351589+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T17:22:21.521907+00:00,gnb:131-133-31000000,unknown,2,F1,,5.595468,,,,,,,,,,,,,,,
2025-12-08T17:22:21.522015+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T17:22:21.522079+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.190936,,,,,,,,
2025-12-08T17:22:21.557239+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T17:22:21.557377+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:21.557441+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T17:22:21.557591+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,113,0,0,400,,,,,,,,,,,
